,value,metric,type
71,0.12479360013064751,fde,best_of
72,2.120432537905272,fde,best_of
73,4.256034644625691,fde,best_of
74,2.2137650255877337,fde,best_of
75,1.0360773514544208,fde,best_of
76,0.4589697525312689,fde,best_of
77,0.5665377283095209,fde,best_of
78,0.952049135617366,fde,best_of
79,0.7849713938090908,fde,best_of
80,1.018885934722449,fde,best_of
81,3.473187357278364,fde,best_of
82,0.4063264857124477,fde,best_of
83,1.7147950762486492,fde,best_of
84,0.3941774992260187,fde,best_of
85,0.20241100902675757,fde,best_of
86,0.13754842041703957,fde,best_of
87,0.25594781242424447,fde,best_of
88,0.39492174162522936,fde,best_of
89,0.3299400957533121,fde,best_of
90,0.485055348783185,fde,best_of
91,0.7029898917673656,fde,best_of
92,1.056424432484437,fde,best_of
93,1.7255280506948294,fde,best_of
94,1.0161349281167338,fde,best_of
95,1.7228432375208618,fde,best_of
96,1.3829487764316561,fde,best_of
97,1.4638947211006978,fde,best_of
98,1.8733029116220985,fde,best_of
99,0.32740217415513573,fde,best_of
100,2.667720870797155,fde,best_of
101,2.2673942768149256,fde,best_of
102,0.5370935559440345,fde,best_of
103,0.7418776977941556,fde,best_of
104,0.6760356783712389,fde,best_of
105,0.27847776620016246,fde,best_of
106,0.7898727011782781,fde,best_of
107,0.3246906507880672,fde,best_of
108,0.7388209555344384,fde,best_of
109,0.7391955712851349,fde,best_of
110,0.23883221610239283,fde,best_of
111,0.8459230431770213,fde,best_of
112,0.44152942786458466,fde,best_of
113,0.6244164557716929,fde,best_of
114,0.39976679890396805,fde,best_of
115,0.7099793756609423,fde,best_of
116,0.5734943180449551,fde,best_of
117,0.1569462309731769,fde,best_of
118,0.8565672208317795,fde,best_of
119,0.4186239258635916,fde,best_of
120,0.31288180980845853,fde,best_of
121,2.445763835559444,fde,best_of
122,2.659129043952274,fde,best_of
123,3.630489786179482,fde,best_of
124,2.3922604949718593,fde,best_of
125,0.8129633375838583,fde,best_of
126,4.669140614862632,fde,best_of
127,0.6461095872987064,fde,best_of
128,1.767259985518101,fde,best_of
129,1.397418245805399,fde,best_of
130,3.003066452201384,fde,best_of
131,0.2001721561240882,fde,best_of
132,1.3474521465252973,fde,best_of
133,1.3554548592856461,fde,best_of
134,1.5904988143735201,fde,best_of
135,0.3938012043142476,fde,best_of
136,0.4752904798534062,fde,best_of
137,0.48698222152436016,fde,best_of
138,0.5607225979056089,fde,best_of
139,0.13496808855121753,fde,best_of
140,0.1019904126603385,fde,best_of
141,2.33578325485072,fde,best_of
142,0.19720710920619197,fde,best_of
143,1.9368572064659657,fde,best_of
144,1.7402286104805031,fde,best_of
145,0.03133785741188172,fde,best_of
146,2.33670735138979,fde,best_of
147,2.5193832400879947,fde,best_of
148,2.3579031851677623,fde,best_of
149,0.16652209057214903,fde,best_of
150,0.8768148316479404,fde,best_of
151,1.7771564819092829,fde,best_of
152,0.629904863085359,fde,best_of
153,0.38169971311754824,fde,best_of
154,0.712698785563916,fde,best_of
155,0.1738468934272612,fde,best_of
156,0.1576230581559405,fde,best_of
157,0.7423821456672238,fde,best_of
158,0.9086787486585716,fde,best_of
159,1.3277367805551807,fde,best_of
160,0.8563787805461572,fde,best_of
161,0.22702164642923123,fde,best_of
162,0.46007529427868976,fde,best_of
163,3.7202692399301855,fde,best_of
164,1.0528700210605966,fde,best_of
165,0.6269877394017523,fde,best_of
166,1.5421355082419623,fde,best_of
167,0.3481737550415181,fde,best_of
168,1.0821942841824626,fde,best_of
169,2.0048240670686805,fde,best_of
170,0.41076581481145,fde,best_of
171,0.7054831202281451,fde,best_of
172,3.935203028040439,fde,best_of
173,1.012111836089038,fde,best_of
174,0.8326121979599175,fde,best_of
175,0.6213621576869771,fde,best_of
176,0.3474572086711945,fde,best_of
177,0.21965945745271767,fde,best_of
178,0.5259998555444975,fde,best_of
179,0.17519498385377452,fde,best_of
180,3.535694023950081,fde,best_of
181,0.2095956620439953,fde,best_of
182,1.8482912541553445,fde,best_of
183,0.06821240282019941,fde,best_of
184,1.079365106538005,fde,best_of
185,0.3275990555838198,fde,best_of
186,0.6580748514101978,fde,best_of
187,0.5618060620515137,fde,best_of
188,1.1292356719125751,fde,best_of
189,0.8353734702825549,fde,best_of
190,0.889541341941389,fde,best_of
191,0.22432248862761284,fde,best_of
192,0.39728827358204133,fde,best_of
193,0.6747103848589802,fde,best_of
